file_name,isin,cusip,identifier
20081006_famefrmc_deliverable-obligations.xls,US3128X7JT20,3128X7JT2,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X7K379,3128X7K37,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X7NV20,3128X7NV2,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X7RQ98,3128X7RQ9,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X7XM11,3128X7XM1,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X7YP33,3128X7YP3,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3133F0Q855,3133F0Q85,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3133F0R929,3133F0R92,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3133F0V558,3133F0V55,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3137EAAD15,3137EAAD1,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3137EAAG46,3137EAAG4,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3137EAAJ84,3137EAAJ8,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3137EAAM14,3137EAAM1,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3137EAAS83,3137EAAS8,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3137EAAY51,3137EAAY5,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3137EABA66,3137EABA6,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3137EABP36,3137EABP3,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X7S216,3128X7S21,20081006_famefrmc_Freddie-Mac-Senior
