file_name,isin,identifier
20091120_citgrp_CDS_deliverable-obligations,US12557WRU70,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WRX10,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WHT18,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WHQ78,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WHW47,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WHZ77,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WA272,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WA769,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WJF95,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WJC64,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US125581AK40,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WJM47,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WJJ18,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WJQ50,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,XS0207079764,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WJW29,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WJT99,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WJZ59,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US125581AR92,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WTD38,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WKF76,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WKC46,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WKJ98,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WKM28,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,XS0215269670,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WKQ32,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WKWOO,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WKT70,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US125568AD79,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WKZ31,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WLA70,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WLF67,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WLM19,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WLJ89,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WLQ23,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WLT61,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WLZ22,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WLW90,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WMF58,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WMC28,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US125581AW87,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WMQ14,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WMJ70,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WMMOO,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WMT52,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WMZ13,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WMW81,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WNF40,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WNC19,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WNJ61,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WNN73,20091120_citgrp_CDS
