file_name,isin,cusip,identifier
20081006_famefrmc_deliverable-obligations.xls,US3136F7BK27,3136F7BK2,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US3136F8C525,3136F8C52,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US3136F8F833,3136F8F83,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US3136F8P337,3136F8P33,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US3136f9FW84,3136F9FW8,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US3136F9ZM82,3136F9ZM8,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US31398ACB61,31398ACB6,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US31398AGU07,31398AGU0,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US31398AGZ93,31398AGZ9,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US31398AHA34,31398AHA3,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US31398AHJ43,31398AHJ4,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US31398AHZ84,31398AHZ8,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US31398AJX19,31398AJX1,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US31398AKX99,31398AKX9,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US31398AKY72,31398AKY7,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US31398AMD18,31398AMD1,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US31398AQD71,31398AQD7,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US31398ARA24,31398ARA2,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US31398ARH76,31398ARH7,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US31398ASC70,31398ASC7,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US31398ASD53,31398ASD5,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US31398ASN36,31398ASN3,20081006_famefrmc_Fannie-Mae-Senior
